gender,Age,abonoment_type,visit_per_week,avg_time_in_gym,fav_drink,name_personal_trainer,uses_sauna,weekend_ratio,num_classes_attended,ratio_cardio,ratio_strength,ratio_mind_body,total_minutes,berry_boost,black_currant,coconut_pineapple,lemon,orange,passion_fruit,sauna_session_impact
Male,34,Standard,1,39,coconut_pineapple,Jeffrey,True,1.0,0.0,0.0,0.0,0.0,762,0,0,1,0,0,0,39
Female,46,Premium,3,35,"coconut_pineapple, passion_fruit",No one,False,0.3333333333333333,1.0,0.0,1.0,0.0,1081,0,0,1,0,0,1,0
Male,45,Standard,5,120,,No one,True,0.2,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,899,0,0,0,0,0,0,120
Male,36,Premium,5,78,lemon,Mike,False,0.2,0.0,0.0,0.0,0.0,1257,0,0,0,1,0,0,0
Male,45,Premium,2,154,passion_fruit,Chantal,True,0.5,0.0,0.0,0.0,0.0,733,0,0,0,0,0,1,154
Male,49,Premium,3,153,,Mike,False,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1201,0,0,0,0,0,0,0
Male,19,Standard,5,89,coconut_pineapple,No one,False,0.2,0.0,0.0,0.0,0.0,1223,0,0,1,0,0,0,0
Female,24,Standard,2,108,,No one,False,0.0,0.0,0.0,0.0,0.0,1241,0,0,0,0,0,0,0
Male,24,Standard,3,156,orange,No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,1208,0,0,0,0,1,0,0
Male,31,Standard,1,162,,No one,False,0.0,0.0,0.0,0.0,0.0,901,0,0,0,0,0,0,0
Female,48,Premium,3,71,,Jeffrey,True,0.3333333333333333,2.0,0.0,1.0,0.0,1237,0,0,0,0,0,0,71
Male,17,Premium,1,170,"berry_boost, orange",Chantal,False,0.0,2.0,1.0,0.0,0.0,1145,1,0,0,0,1,0,0
Male,31,Premium,5,56,,No one,False,0.4,0.0,0.0,0.0,0.0,1239,0,0,0,0,0,0,0
Male,22,Standard,3,128,,No one,False,0.3333333333333333,1.0,0.0,0.0,1.0,991,0,0,0,0,0,0,0
Male,37,Premium,3,141,,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,1073,0,0,0,0,0,0,141
Male,39,Standard,5,119,lemon,Mike,False,0.2,2.0,0.0,0.5,0.5,916,0,0,0,1,0,0,0
Female,14,Standard,3,135,,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,514,0,0,0,0,0,0,135
Female,19,Standard,1,79,,No one,True,1.0,0.0,0.0,0.0,0.0,1226,0,0,0,0,0,0,79
Female,27,Standard,4,156,"lemon, black_currant",Hanna,False,0.25,0.0,0.0,0.0,0.0,709,0,1,0,1,0,0,0
Female,35,Standard,5,178,,No one,False,0.2,1.0,0.0,1.0,0.0,945,0,0,0,0,0,0,0
Female,19,Premium,2,91,coconut_pineapple,Jeffrey,True,0.0,1.0,1.0,0.0,0.0,632,0,0,1,0,0,0,91
Female,21,Premium,5,179,"coconut_pineapple, passion_fruit",No one,True,0.4,3.0,0.0,0.3333333333333333,0.6666666666666666,1215,0,0,1,0,0,1,179
Male,20,Standard,3,107,,Jeffrey,True,0.0,3.0,0.3333333333333333,0.0,0.6666666666666666,1050,0,0,0,0,0,0,107
Male,19,Premium,4,81,passion_fruit,No one,False,0.5,2.0,0.5,0.5,0.0,949,0,0,0,0,0,1,0
Female,42,Premium,2,151,passion_fruit,Hanna,False,0.0,0.0,0.0,0.0,0.0,663,0,0,0,0,0,1,0
Male,18,Premium,1,32,,Mike,True,0.0,0.0,0.0,0.0,0.0,1058,0,0,0,0,0,0,32
Female,49,Premium,1,37,berry_boost,Mike,False,1.0,0.0,0.0,0.0,0.0,838,1,0,0,0,0,0,0
Female,17,Premium,5,39,lemon,Hanna,True,0.4,1.0,0.0,0.0,1.0,830,0,0,0,1,0,0,39
Male,27,Standard,1,161,,Jeffrey,False,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,731,0,0,0,0,0,0,0
Female,24,Premium,4,125,,No one,False,0.25,0.0,0.0,0.0,0.0,552,0,0,0,0,0,0,0
Male,37,Standard,4,132,coconut_pineapple,No one,True,0.25,3.0,0.3333333333333333,0.0,0.6666666666666666,1124,0,0,1,0,0,0,132
Female,24,Premium,1,138,,Mike,True,1.0,0.0,0.0,0.0,0.0,899,0,0,0,0,0,0,138
Female,28,Premium,5,116,,No one,False,0.4,2.0,1.0,0.0,0.0,1080,0,0,0,0,0,0,0
Male,18,Standard,3,169,,No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,806,0,0,0,0,0,0,0
Male,18,Standard,2,78,black_currant,No one,False,0.0,3.0,0.0,0.3333333333333333,0.6666666666666666,485,0,1,0,0,0,0,0
Female,32,Premium,5,168,berry_boost,No one,False,0.0,2.0,0.5,0.0,0.5,617,1,0,0,0,0,0,0
Male,40,Premium,2,67,lemon,Jeffrey,False,0.0,2.0,0.5,0.0,0.5,873,0,0,0,1,0,0,0
Male,20,Standard,4,67,,No one,True,0.25,0.0,0.0,0.0,0.0,1032,0,0,0,0,0,0,67
Male,21,Premium,1,30,coconut_pineapple,Mike,True,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,874,0,0,1,0,0,0,30
Female,38,Premium,1,62,,Mike,False,1.0,1.0,0.0,0.0,1.0,1057,0,0,0,0,0,0,0
Male,45,Standard,2,117,"coconut_pineapple, black_currant",No one,False,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,492,0,1,1,0,0,0,0
Male,22,Standard,2,44,"black_currant, passion_fruit",No one,True,0.5,0.0,0.0,0.0,0.0,1189,0,1,0,0,0,1,44
Female,17,Premium,5,135,lemon,Chantal,False,0.2,0.0,0.0,0.0,0.0,602,0,0,0,1,0,0,0
Female,32,Standard,5,144,coconut_pineapple,No one,False,0.4,0.0,0.0,0.0,0.0,500,0,0,1,0,0,0,0
Male,44,Standard,2,126,,No one,True,0.0,0.0,0.0,0.0,0.0,721,0,0,0,0,0,0,126
Female,47,Premium,2,59,black_currant,Chantal,True,0.5,2.0,0.0,0.0,1.0,519,0,1,0,0,0,0,59
Female,43,Standard,1,51,,Jeffrey,True,0.0,0.0,0.0,0.0,0.0,497,0,0,0,0,0,0,51
Male,48,Standard,5,173,,Hanna,True,0.4,0.0,0.0,0.0,0.0,942,0,0,0,0,0,0,173
Female,32,Standard,5,85,black_currant,Mike,True,0.2,0.0,0.0,0.0,0.0,1192,0,1,0,0,0,0,85
Female,37,Standard,3,114,,No one,True,0.0,2.0,0.5,0.0,0.5,1087,0,0,0,0,0,0,114
Female,36,Standard,5,67,coconut_pineapple,No one,True,0.4,0.0,0.0,0.0,0.0,693,0,0,1,0,0,0,67
Male,22,Premium,4,149,,Mike,False,0.25,0.0,0.0,0.0,0.0,1088,0,0,0,0,0,0,0
Male,37,Premium,2,42,,No one,False,0.0,0.0,0.0,0.0,0.0,599,0,0,0,0,0,0,0
Male,39,Standard,3,136,,Mike,True,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,919,0,0,0,0,0,0,136
Male,47,Standard,3,54,,Hanna,False,0.3333333333333333,0.0,0.0,0.0,0.0,608,0,0,0,0,0,0,0
Male,49,Premium,2,66,,Chantal,True,0.0,1.0,0.0,0.0,1.0,800,0,0,0,0,0,0,66
Male,27,Standard,2,97,,Chantal,True,0.5,0.0,0.0,0.0,0.0,683,0,0,0,0,0,0,97
Female,44,Standard,2,154,,No one,False,0.5,3.0,0.6666666666666666,0.0,0.3333333333333333,1170,0,0,0,0,0,0,0
Male,13,Standard,2,33,,No one,True,0.0,0.0,0.0,0.0,0.0,578,0,0,0,0,0,0,33
Male,14,Standard,2,177,,No one,True,0.0,1.0,0.0,0.0,0.0,681,0,0,0,0,0,0,177
Female,25,Standard,2,114,coconut_pineapple,Hanna,False,0.0,0.0,0.0,0.0,0.0,638,0,0,1,0,0,0,0
Male,32,Premium,2,93,"lemon, black_currant",Mike,True,0.5,1.0,0.0,0.0,1.0,799,0,1,0,1,0,0,93
Female,29,Standard,4,69,lemon,Hanna,False,0.25,0.0,0.0,0.0,0.0,643,0,0,0,1,0,0,0
Male,41,Standard,2,128,"coconut_pineapple, orange",Chantal,True,0.0,2.0,0.0,0.0,1.0,629,0,0,1,0,1,0,128
Male,21,Premium,2,67,,Chantal,True,0.0,3.0,0.0,0.6666666666666666,0.3333333333333333,940,0,0,0,0,0,0,67
Male,25,Standard,5,75,black_currant,No one,True,0.4,2.0,0.5,0.5,0.0,745,0,1,0,0,0,0,75
Female,21,Premium,2,33,berry_boost,Mike,False,0.5,1.0,0.0,0.0,0.0,895,1,0,0,0,0,0,0
Female,13,Standard,2,71,,No one,False,0.5,0.0,0.0,0.0,0.0,772,0,0,0,0,0,0,0
Male,48,Premium,4,35,lemon,No one,False,0.25,0.0,0.0,0.0,0.0,813,0,0,0,1,0,0,0
Male,20,Premium,5,96,"black_currant, coconut_pineapple",Mike,False,0.4,0.0,0.0,0.0,0.0,1216,0,1,1,0,0,0,0
Male,37,Premium,2,60,,No one,True,0.0,2.0,0.0,0.5,0.5,1179,0,0,0,0,0,0,60
Male,42,Premium,5,165,coconut_pineapple,No one,True,0.2,0.0,0.0,0.0,0.0,1050,0,0,1,0,0,0,165
Female,20,Premium,3,138,,Mike,True,0.3333333333333333,2.0,0.5,0.5,0.0,533,0,0,0,0,0,0,138
Female,26,Standard,2,133,,No one,False,0.5,2.0,0.0,1.0,0.0,952,0,0,0,0,0,0,0
Female,42,Premium,5,174,berry_boost,No one,True,0.4,0.0,0.0,0.0,0.0,589,1,0,0,0,0,0,174
Male,17,Standard,1,102,"passion_fruit, black_currant",No one,False,0.0,0.0,0.0,0.0,0.0,1019,0,1,0,0,0,1,0
Female,26,Premium,1,76,"lemon, passion_fruit",Hanna,True,0.0,2.0,0.0,0.5,0.5,991,0,0,0,1,0,1,76
Female,41,Premium,1,140,,No one,False,0.0,1.0,0.0,0.0,1.0,794,0,0,0,0,0,0,0
Male,36,Standard,3,149,"coconut_pineapple, orange",No one,False,0.0,0.0,0.0,0.0,0.0,928,0,0,1,0,1,0,0
Female,23,Standard,4,124,"lemon, passion_fruit",No one,True,0.25,0.0,0.0,0.0,0.0,617,0,0,0,1,0,1,124
Male,30,Standard,5,56,,Jeffrey,False,0.2,0.0,0.0,0.0,0.0,1049,0,0,0,0,0,0,0
Female,34,Premium,2,73,,Chantal,True,0.5,0.0,0.0,0.0,0.0,1157,0,0,0,0,0,0,73
Female,43,Premium,5,100,"orange, passion_fruit",Mike,False,0.4,0.0,0.0,0.0,0.0,751,0,0,0,0,1,1,0
Male,13,Premium,3,62,,No one,False,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.0,893,0,0,0,0,0,0,0
Female,23,Premium,3,89,"coconut_pineapple, orange",Chantal,False,0.3333333333333333,3.0,0.0,0.3333333333333333,0.3333333333333333,786,0,0,1,0,1,0,0
Male,45,Standard,3,156,,Jeffrey,True,0.0,1.0,0.0,1.0,0.0,768,0,0,0,0,0,0,156
Female,42,Standard,3,84,,Hanna,True,0.3333333333333333,0.0,0.0,0.0,0.0,812,0,0,0,0,0,0,84
Male,35,Standard,1,40,,No one,False,1.0,0.0,0.0,0.0,0.0,833,0,0,0,0,0,0,0
Male,26,Standard,4,107,,No one,False,0.5,3.0,0.6666666666666666,0.0,0.0,528,0,0,0,0,0,0,0
Male,20,Standard,2,143,lemon,Chantal,True,0.5,3.0,0.3333333333333333,0.0,0.3333333333333333,707,0,0,0,1,0,0,143
Female,32,Standard,3,164,,Chantal,True,0.3333333333333333,0.0,0.0,0.0,0.0,1050,0,0,0,0,0,0,164
Female,31,Premium,4,87,,No one,True,0.25,0.0,0.0,0.0,0.0,714,0,0,0,0,0,0,87
Male,29,Standard,3,74,,Mike,True,0.3333333333333333,0.0,0.0,0.0,0.0,905,0,0,0,0,0,0,74
Male,34,Standard,2,35,,Chantal,True,0.5,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1158,0,0,0,0,0,0,35
Female,44,Standard,1,34,"lemon, orange",Chantal,False,0.0,0.0,0.0,0.0,0.0,1061,0,0,0,1,1,0,0
Male,22,Premium,5,110,,No one,False,0.2,1.0,0.0,0.0,0.0,1061,0,0,0,0,0,0,0
Male,48,Standard,1,172,"passion_fruit, coconut_pineapple",No one,True,0.0,2.0,0.5,0.5,0.0,1169,0,0,1,0,0,1,172
Male,36,Standard,1,158,coconut_pineapple,No one,False,1.0,0.0,0.0,0.0,0.0,1160,0,0,1,0,0,0,0
Male,16,Premium,1,107,,Mike,True,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,518,0,0,0,0,0,0,107
Male,14,Standard,3,70,"coconut_pineapple, lemon",Chantal,True,0.0,0.0,0.0,0.0,0.0,1252,0,0,1,1,0,0,70
Male,36,Premium,3,38,berry_boost,Chantal,False,0.3333333333333333,0.0,0.0,0.0,0.0,666,1,0,0,0,0,0,0
Male,40,Premium,2,166,,Chantal,True,0.5,0.0,0.0,0.0,0.0,697,0,0,0,0,0,0,166
Male,32,Premium,3,147,"lemon, black_currant",No one,False,0.6666666666666666,0.0,0.0,0.0,0.0,638,0,1,0,1,0,0,0
Female,12,Standard,5,153,"lemon, berry_boost",Chantal,True,0.4,2.0,1.0,0.0,0.0,576,1,0,0,1,0,0,153
Male,26,Premium,3,60,"passion_fruit, coconut_pineapple",No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,851,0,0,1,0,0,1,0
Male,23,Standard,2,37,,Chantal,False,0.5,0.0,0.0,0.0,0.0,1218,0,0,0,0,0,0,0
Male,26,Premium,5,51,,Chantal,True,0.4,1.0,1.0,0.0,0.0,1031,0,0,0,0,0,0,51
Female,30,Standard,3,59,,Chantal,True,0.0,1.0,0.0,0.0,1.0,1156,0,0,0,0,0,0,59
Male,29,Standard,3,39,,No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,634,0,0,0,0,0,0,39
Female,47,Standard,3,49,"coconut_pineapple, lemon",No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,1104,0,0,1,1,0,0,0
Female,13,Standard,3,142,passion_fruit,No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,841,0,0,0,0,0,1,142
Female,22,Standard,5,51,,No one,True,0.2,0.0,0.0,0.0,0.0,832,0,0,0,0,0,0,51
Male,33,Premium,4,49,,No one,True,0.5,1.0,1.0,0.0,0.0,555,0,0,0,0,0,0,49
Female,27,Standard,2,163,passion_fruit,No one,True,0.5,0.0,0.0,0.0,0.0,703,0,0,0,0,0,1,163
Female,35,Premium,2,66,passion_fruit,No one,False,0.0,2.0,0.0,0.5,0.0,996,0,0,0,0,0,1,0
Female,21,Premium,3,97,passion_fruit,No one,True,0.3333333333333333,1.0,0.0,1.0,0.0,1222,0,0,0,0,0,1,97
Male,40,Premium,3,171,,Hanna,True,0.3333333333333333,0.0,0.0,0.0,0.0,678,0,0,0,0,0,0,171
Male,15,Standard,3,34,,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,1049,0,0,0,0,0,0,34
Female,23,Premium,3,51,,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,822,0,0,0,0,0,0,51
Female,49,Standard,1,44,,Chantal,False,0.0,3.0,0.6666666666666666,0.0,0.0,640,0,0,0,0,0,0,0
Male,42,Premium,2,116,"orange, black_currant",Chantal,False,0.0,0.0,0.0,0.0,0.0,1102,0,1,0,0,1,0,0
Male,27,Premium,3,92,"coconut_pineapple, passion_fruit",No one,False,0.0,2.0,1.0,0.0,0.0,606,0,0,1,0,0,1,0
Female,41,Standard,3,101,"passion_fruit, orange",Chantal,False,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,940,0,0,0,0,1,1,0
Male,22,Premium,3,146,,Jeffrey,False,0.3333333333333333,3.0,0.6666666666666666,0.3333333333333333,0.0,1131,0,0,0,0,0,0,0
Female,36,Standard,4,146,,No one,True,0.0,0.0,0.0,0.0,0.0,842,0,0,0,0,0,0,146
Male,26,Standard,5,68,coconut_pineapple,Jeffrey,True,0.4,1.0,1.0,0.0,0.0,1077,0,0,1,0,0,0,68
Female,19,Premium,5,176,,Mike,True,0.2,3.0,0.6666666666666666,0.3333333333333333,0.0,593,0,0,0,0,0,0,176
Female,38,Standard,4,89,,No one,True,0.25,1.0,1.0,0.0,0.0,770,0,0,0,0,0,0,89
Male,39,Standard,2,104,,Mike,False,0.5,0.0,0.0,0.0,0.0,870,0,0,0,0,0,0,0
Female,43,Premium,3,172,,No one,False,0.3333333333333333,2.0,0.0,0.5,0.0,737,0,0,0,0,0,0,0
Female,39,Standard,3,105,,No one,True,0.0,0.0,0.0,0.0,0.0,1011,0,0,0,0,0,0,105
Male,21,Standard,3,49,"orange, berry_boost",No one,False,0.6666666666666666,0.0,0.0,0.0,0.0,779,1,0,0,0,1,0,0
Female,39,Standard,2,121,,Jeffrey,False,0.5,0.0,0.0,0.0,0.0,773,0,0,0,0,0,0,0
Female,35,Standard,2,61,passion_fruit,Jeffrey,False,0.0,2.0,0.0,0.5,0.5,980,0,0,0,0,0,1,0
Male,35,Standard,1,156,,No one,False,0.0,2.0,0.0,0.0,0.5,1167,0,0,0,0,0,0,0
Female,31,Standard,1,163,,No one,False,0.0,2.0,1.0,0.0,0.0,582,0,0,0,0,0,0,0
Female,15,Premium,2,73,berry_boost,Mike,True,0.0,0.0,0.0,0.0,0.0,817,1,0,0,0,0,0,73
Female,44,Premium,2,62,,No one,True,0.0,1.0,0.0,0.0,1.0,1033,0,0,0,0,0,0,62
Male,37,Standard,1,133,,No one,False,0.0,2.0,0.5,0.0,0.5,1005,0,0,0,0,0,0,0
Male,32,Standard,1,44,,No one,True,1.0,2.0,0.0,0.5,0.5,1124,0,0,0,0,0,0,44
Female,17,Standard,2,83,"lemon, orange",No one,False,0.5,1.0,0.0,0.0,0.0,1255,0,0,0,1,1,0,0
Female,37,Standard,1,113,,No one,False,0.0,1.0,0.0,1.0,0.0,1086,0,0,0,0,0,0,0
Female,25,Standard,3,65,,Hanna,False,0.3333333333333333,0.0,0.0,0.0,0.0,921,0,0,0,0,0,0,0
Female,32,Standard,2,162,,Jeffrey,False,0.5,3.0,0.0,0.6666666666666666,0.0,1024,0,0,0,0,0,0,0
Female,44,Standard,5,145,,Mike,True,0.2,1.0,1.0,0.0,0.0,1204,0,0,0,0,0,0,145
Female,37,Premium,4,126,"passion_fruit, lemon",No one,False,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,711,0,0,0,1,0,1,0
Male,17,Standard,1,177,"lemon, berry_boost",Chantal,False,0.0,2.0,1.0,0.0,0.0,737,1,0,0,1,0,0,0
Female,34,Standard,3,76,,Chantal,True,0.3333333333333333,3.0,0.3333333333333333,0.0,0.6666666666666666,647,0,0,0,0,0,0,76
Female,21,Premium,2,161,passion_fruit,Hanna,True,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1120,0,0,0,0,0,1,161
Male,44,Standard,3,117,coconut_pineapple,Chantal,False,0.0,0.0,0.0,0.0,0.0,631,0,0,1,0,0,0,0
Female,28,Standard,2,154,"lemon, black_currant",No one,False,0.0,2.0,0.0,0.5,0.5,1222,0,1,0,1,0,0,0
Male,23,Premium,1,139,,Chantal,False,1.0,1.0,0.0,0.0,1.0,1241,0,0,0,0,0,0,0
Male,29,Premium,1,80,black_currant,Jeffrey,True,0.0,1.0,1.0,0.0,0.0,1042,0,1,0,0,0,0,80
Female,28,Premium,1,87,black_currant,Hanna,True,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,788,0,1,0,0,0,0,87
Male,21,Premium,2,106,,No one,True,0.0,0.0,0.0,0.0,0.0,1210,0,0,0,0,0,0,106
Female,46,Premium,5,168,"coconut_pineapple, black_currant",Jeffrey,True,0.2,2.0,0.5,0.5,0.0,678,0,1,1,0,0,0,168
Female,33,Premium,2,135,,No one,True,1.0,3.0,0.0,0.0,0.6666666666666666,532,0,0,0,0,0,0,135
Female,39,Premium,2,53,,Chantal,True,0.5,2.0,0.5,0.0,0.5,1063,0,0,0,0,0,0,53
Male,25,Premium,2,86,,Mike,False,0.0,0.0,0.0,0.0,0.0,1014,0,0,0,0,0,0,0
Female,29,Premium,3,168,"berry_boost, orange",No one,False,0.6666666666666666,2.0,0.0,0.5,0.0,1216,1,0,0,0,1,0,0
Male,34,Premium,3,80,,Mike,False,0.0,0.0,0.0,0.0,0.0,876,0,0,0,0,0,0,0
Male,40,Premium,2,50,lemon,No one,True,0.5,1.0,1.0,0.0,0.0,1132,0,0,0,1,0,0,50
Female,14,Premium,3,126,,No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,509,0,0,0,0,0,0,0
Male,43,Standard,1,78,berry_boost,No one,False,0.0,0.0,0.0,0.0,0.0,1178,1,0,0,0,0,0,0
Male,26,Premium,5,42,"lemon, coconut_pineapple",No one,False,0.2,0.0,0.0,0.0,0.0,1081,0,0,1,1,0,0,0
Male,45,Premium,2,180,black_currant,Hanna,True,0.0,2.0,1.0,0.0,0.0,860,0,1,0,0,0,0,180
Female,26,Standard,2,59,,Chantal,True,0.5,0.0,0.0,0.0,0.0,1226,0,0,0,0,0,0,59
Female,26,Premium,3,56,"coconut_pineapple, black_currant",No one,True,0.3333333333333333,3.0,0.0,0.3333333333333333,0.6666666666666666,1055,0,1,1,0,0,0,56
Female,16,Premium,3,117,"orange, lemon",Hanna,False,0.3333333333333333,3.0,0.3333333333333333,0.0,0.3333333333333333,765,0,0,0,1,1,0,0
Male,49,Premium,1,83,,Hanna,True,0.0,2.0,0.0,0.5,0.5,786,0,0,0,0,0,0,83
Male,26,Premium,2,131,black_currant,Jeffrey,True,0.0,1.0,0.0,1.0,0.0,1148,0,1,0,0,0,0,131
Male,19,Standard,2,86,,Jeffrey,False,0.5,2.0,0.0,0.5,0.0,1223,0,0,0,0,0,0,0
Female,34,Premium,1,109,,Chantal,True,0.0,2.0,0.5,0.0,0.5,1077,0,0,0,0,0,0,109
Female,12,Standard,3,87,,Hanna,False,0.3333333333333333,0.0,0.0,0.0,0.0,539,0,0,0,0,0,0,0
Female,26,Standard,5,105,"passion_fruit, berry_boost",No one,True,0.2,0.0,0.0,0.0,0.0,814,1,0,0,0,0,1,105
Female,39,Standard,2,105,,Jeffrey,False,0.0,2.0,0.5,0.0,0.5,505,0,0,0,0,0,0,0
Female,41,Standard,4,48,"coconut_pineapple, passion_fruit",No one,False,0.25,2.0,0.5,0.5,0.0,609,0,0,1,0,0,1,0
Female,17,Premium,2,174,black_currant,Hanna,True,0.0,0.0,0.0,0.0,0.0,570,0,1,0,0,0,0,174
Female,28,Standard,3,41,,Chantal,False,0.3333333333333333,0.0,0.0,0.0,0.0,1199,0,0,0,0,0,0,0
Female,37,Premium,3,48,,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,788,0,0,0,0,0,0,48
Female,33,Standard,3,65,,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,527,0,0,0,0,0,0,65
Female,45,Premium,2,153,"coconut_pineapple, lemon",Hanna,True,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,637,0,0,1,1,0,0,153
Male,17,Premium,2,166,,Mike,True,0.5,0.0,0.0,0.0,0.0,518,0,0,0,0,0,0,166
Male,29,Standard,3,66,,No one,True,0.3333333333333333,1.0,0.0,1.0,0.0,782,0,0,0,0,0,0,66
Female,20,Premium,1,57,black_currant,Hanna,True,0.0,0.0,0.0,0.0,0.0,1072,0,1,0,0,0,0,57
Female,17,Premium,2,162,orange,No one,True,0.0,3.0,0.0,0.0,0.6666666666666666,1018,0,0,0,0,1,0,162
Female,16,Premium,3,31,passion_fruit,Chantal,False,0.6666666666666666,0.0,0.0,0.0,0.0,915,0,0,0,0,0,1,0
Female,15,Premium,3,36,"berry_boost, black_currant",Chantal,True,0.3333333333333333,2.0,0.5,0.5,0.0,662,1,1,0,0,0,0,36
Male,27,Premium,2,141,lemon,Jeffrey,False,0.5,3.0,0.3333333333333333,0.0,0.3333333333333333,995,0,0,0,1,0,0,0
Female,26,Standard,4,156,,Chantal,True,0.25,2.0,0.5,0.0,0.5,783,0,0,0,0,0,0,156
Female,22,Standard,3,97,"lemon, black_currant",No one,False,0.3333333333333333,2.0,0.0,0.0,0.5,1049,0,1,0,1,0,0,0
Male,22,Premium,1,42,coconut_pineapple,Chantal,True,0.0,0.0,0.0,0.0,0.0,691,0,0,1,0,0,0,42
Female,19,Standard,3,164,,Jeffrey,True,0.3333333333333333,0.0,0.0,0.0,0.0,1087,0,0,0,0,0,0,164
Male,45,Premium,3,168,,Mike,True,0.3333333333333333,0.0,0.0,0.0,0.0,680,0,0,0,0,0,0,168
Female,44,Standard,2,55,,No one,False,0.0,0.0,0.0,0.0,0.0,713,0,0,0,0,0,0,0
Male,39,Standard,2,45,berry_boost,Chantal,False,0.5,2.0,0.0,0.5,0.0,1142,1,0,0,0,0,0,0
Male,30,Premium,1,90,,Mike,True,1.0,1.0,0.0,0.0,0.0,518,0,0,0,0,0,0,90
Female,29,Standard,1,79,,No one,False,1.0,1.0,0.0,1.0,0.0,746,0,0,0,0,0,0,0
Female,29,Premium,1,81,,Chantal,True,1.0,0.0,0.0,0.0,0.0,1014,0,0,0,0,0,0,81
Male,36,Premium,3,61,,No one,True,0.6666666666666666,1.0,0.0,0.0,0.0,1177,0,0,0,0,0,0,61
Female,16,Standard,3,129,coconut_pineapple,No one,True,0.3333333333333333,2.0,0.0,0.5,0.5,893,0,0,1,0,0,0,129
Female,49,Premium,3,114,"berry_boost, coconut_pineapple",No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,1177,1,0,1,0,0,0,0
Female,19,Premium,3,59,,No one,False,0.3333333333333333,3.0,0.6666666666666666,0.3333333333333333,0.0,633,0,0,0,0,0,0,0
Male,46,Premium,2,132,"coconut_pineapple, black_currant",Hanna,False,0.0,0.0,0.0,0.0,0.0,687,0,1,1,0,0,0,0
Female,26,Standard,3,112,"orange, black_currant",Chantal,True,0.0,0.0,0.0,0.0,0.0,894,0,1,0,0,1,0,112
Female,34,Standard,4,69,,No one,False,0.0,0.0,0.0,0.0,0.0,766,0,0,0,0,0,0,0
Female,37,Premium,5,135,,Chantal,True,0.4,1.0,0.0,1.0,0.0,1128,0,0,0,0,0,0,135
Female,22,Premium,1,96,coconut_pineapple,No one,True,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,747,0,0,1,0,0,0,96
Male,41,Premium,5,137,,Chantal,False,0.4,0.0,0.0,0.0,0.0,981,0,0,0,0,0,0,0
Female,39,Premium,2,39,,No one,False,0.5,0.0,0.0,0.0,0.0,1204,0,0,0,0,0,0,0
Male,14,Premium,3,180,black_currant,Mike,False,0.3333333333333333,0.0,0.0,0.0,0.0,965,0,1,0,0,0,0,0
Female,16,Standard,3,129,berry_boost,No one,False,0.6666666666666666,3.0,0.3333333333333333,0.0,0.6666666666666666,846,1,0,0,0,0,0,0
Male,31,Standard,2,85,"lemon, passion_fruit",Jeffrey,True,0.5,3.0,0.0,0.3333333333333333,0.6666666666666666,1077,0,0,0,1,0,1,85
Female,25,Standard,2,45,coconut_pineapple,Chantal,False,0.0,0.0,0.0,0.0,0.0,912,0,0,1,0,0,0,0
Male,31,Premium,2,130,"black_currant, orange",No one,True,0.5,3.0,0.6666666666666666,0.0,0.3333333333333333,961,0,1,0,0,1,0,130
Male,30,Standard,5,164,,Jeffrey,True,0.2,2.0,0.5,0.0,0.5,656,0,0,0,0,0,0,164
Female,47,Premium,3,167,orange,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,891,0,0,0,0,1,0,167
Female,29,Standard,5,170,,No one,False,0.4,0.0,0.0,0.0,0.0,1094,0,0,0,0,0,0,0
